duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
200,0,0,0,0,1,0,0
150,1,0,0,0,0,0,0
90,0,0,0,0,0,0,1
220,0,0,0,1,0,0,0
121,0,0,0,0,0,0,1
220,0,0,0,0,0,1,0
230,0,0,0,0,0,0,1
1713,0,0,0,0,1,0,0
130,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
501,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
201,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
2194,0,0,0,1,0,0,0
10,0,0,0,0,0,0,1
60,0,0,0,1,0,0,0
271,0,0,0,0,0,0,1
411,0,0,0,0,1,0,0
271,0,0,0,0,0,0,1
481,0,0,0,0,1,0,0
110,0,0,0,0,0,0,1
141,0,0,0,0,1,0,0
290,0,0,0,0,0,0,1
1102,0,0,0,1,0,0,0
561,0,0,0,0,0,0,1
171,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
70,0,0,0,0,0,1,0
621,0,0,0,0,0,0,1
521,0,0,0,1,0,0,0
10,0,0,0,0,0,0,1
210,0,0,0,1,0,0,0
20,0,0,0,0,0,0,1
360,0,0,0,1,0,0,0
340,0,0,0,0,1,0,0
712,0,0,0,0,0,0,1
220,0,0,0,1,0,0,0
180,0,0,0,0,0,0,1
60,0,0,0,1,0,0,0
120,0,0,0,0,0,0,1
230,0,0,0,1,0,0,0
261,0,0,0,0,0,0,1
461,0,0,0,1,0,0,0
441,0,0,0,0,0,1,0
270,0,0,0,0,0,0,1
91,0,0,0,1,0,0,0
601,0,0,0,0,0,0,1
210,0,0,0,1,0,0,0
371,0,0,0,0,0,1,0
1172,0,0,0,0,0,0,1
110,0,0,0,1,0,0,0
261,0,0,0,0,0,0,1
1603,0,0,0,1,0,0,0
3737,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
341,0,0,0,0,0,1,0
320,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
1493,0,0,0,0,0,0,1
181,0,0,0,0,1,0,0
1142,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
531,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
151,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
471,0,0,0,0,0,0,1
541,0,0,0,1,0,0,0
3266,0,0,0,0,0,0,1
411,0,0,0,0,1,0,0
371,0,0,0,0,0,0,1
1152,0,0,0,1,0,0,0
60,0,1,0,0,0,0,0
1683,0,0,0,0,0,0,1
431,0,0,0,0,0,1,0
120,0,0,0,0,0,0,1
50,0,1,0,0,0,0,0
541,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
851,0,0,0,0,0,0,1
922,0,0,0,0,0,1,0
371,0,0,0,0,0,0,1
370,0,0,0,0,1,0,0
652,0,0,0,0,0,0,1
380,0,0,0,1,0,0,0
11,0,0,0,0,0,0,1
70,0,0,0,1,0,0,0
661,0,0,0,0,0,0,1
321,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
231,0,0,0,0,0,0,1
231,0,0,0,0,1,0,0
241,0,0,0,0,0,0,1
100,0,0,0,0,0,1,0
1332,0,0,0,0,0,0,1
330,0,1,0,0,0,0,0
20,0,0,0,0,0,0,1
61,0,0,0,0,0,1,0
40,0,0,0,0,0,0,1
1442,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
271,0,0,0,0,1,0,0
371,0,0,0,1,0,0,0
100,0,0,0,0,0,0,1
60,0,0,0,1,0,0,0
231,0,0,0,0,0,0,1
50,0,0,0,1,0,0,0
241,0,0,0,0,1,0,0
601,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
1182,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
711,0,0,0,0,0,0,1
551,0,0,0,0,0,1,0
100,0,0,0,0,0,0,1
661,0,0,0,0,0,1,0
651,0,0,0,0,0,0,1
1413,0,0,0,1,0,0,0
281,0,0,0,0,1,0,0
441,0,0,0,0,0,0,1
1202,0,1,0,0,0,0,0
2294,0,0,0,0,0,0,1
300,0,0,0,0,1,0,0
2675,0,0,0,0,0,0,1
