duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
140,0,0,0,0,0,0,1
1784,0,0,0,0,1,0,0
200,0,0,0,0,0,0,1
2044,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1232,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
981,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
431,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
5590,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
4679,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
1523,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
181,0,0,0,0,0,0,1
1713,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
21349,0,0,0,0,1,0,0
1854,0,0,0,0,0,1,0
1142,0,0,0,0,1,0,0
461,0,0,0,0,0,1,0
3477,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
2865,0,0,0,0,1,0,0
181,0,0,0,0,0,0,1
360,0,0,0,0,1,0,0
1212,0,0,0,0,0,1,0
20,0,0,0,0,0,0,1
1713,0,0,0,0,1,0,0
171,0,0,0,0,0,0,1
230,0,0,0,0,1,0,0
962,0,0,0,0,0,0,1
90,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
240,0,0,0,1,0,0,0
121,1,0,0,0,0,0,0
110,0,1,0,0,0,0,0
281,0,0,1,0,0,0,0
70,0,0,0,0,0,0,1
371,0,0,1,0,0,0,0
1523,0,1,0,0,0,0,0
8405,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0
4028,0,0,0,0,0,0,1
290,1,0,0,0,0,0,0
