duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
201,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
742,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
260,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
441,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
211,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
361,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
661,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
601,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
271,0,0,0,0,1,0,0
