duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1373,0,0,0,0,1,0,0
250,0,0,0,0,0,1,0
591,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
110,0,0,0,0,0,1,0
521,0,0,0,0,1,0,0
4428,0,0,0,0,0,0,1
180,0,0,0,0,1,0,0
211,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
200,0,0,0,0,0,0,1
91,0,0,0,0,1,0,0
270,0,0,0,0,0,1,0
550,0,0,0,0,1,0,0
350,0,0,0,0,0,0,1
231,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
401,0,0,0,0,0,0,1
451,0,0,0,0,1,0,0
551,0,0,0,0,0,0,1
230,0,0,0,0,1,0,0
231,0,0,0,0,0,0,1
281,0,0,0,0,1,0,0
130,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
1513,0,0,0,0,1,0,0
210,0,0,0,0,0,0,1
311,0,0,0,0,1,0,0
1002,0,0,0,0,0,0,1
241,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
4217,0,0,0,0,0,0,1
71,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
460,0,0,0,0,1,0,0
41,0,0,0,0,0,0,1
601,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
170,0,0,0,0,0,1,0
631,0,0,0,0,1,0,0
1623,0,0,0,0,0,0,1
1303,0,0,0,0,1,0,0
280,0,0,0,0,0,0,1
301,0,0,0,0,0,1,0
972,0,0,0,0,1,0,0
641,1,0,0,0,0,0,0
742,0,0,0,0,0,0,1
130,1,0,0,0,0,0,0
431,0,0,0,0,0,0,1
90,0,0,0,0,0,1,0
20,0,0,0,0,0,0,1
50,0,0,0,0,0,1,0
931,0,0,0,0,1,0,0
481,0,0,0,0,0,0,1
160,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
180,0,0,0,0,1,0,0
791,0,0,0,0,0,1,0
230,0,0,0,0,0,0,1
3095,0,0,0,0,1,0,0
551,0,0,0,0,0,0,1
1583,0,0,0,0,1,0,0
561,0,0,0,0,0,0,1
380,0,0,0,0,1,0,0
381,0,0,0,0,0,1,0
1042,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
2494,0,0,0,0,1,0,0
2234,0,0,0,0,0,0,1
351,0,0,0,0,1,0,0
822,0,0,0,0,0,0,1
