duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
76,0,0,0,0,1,0,0
340,0,0,0,0,0,1,0
1423,0,0,0,0,1,0,0
50,1,0,0,0,0,0,0
251,0,0,0,0,1,0,0
140,0,0,0,0,0,0,1
1242,0,1,0,0,0,0,0
511,0,0,0,0,0,1,0
1653,0,0,0,1,0,0,0
3225,0,0,0,0,1,0,0
530,0,0,0,0,0,0,1
280,0,0,0,0,1,0,0
390,0,1,0,0,0,0,0
1263,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
2434,0,0,0,0,0,0,1
2625,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
1393,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
1673,0,0,0,0,1,0,0
110,0,1,0,0,0,0,0
100,0,0,0,1,0,0,0
60,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
2395,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
601,0,0,0,1,0,0,0
151,0,1,0,0,0,0,0
1032,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
71,0,0,0,0,0,0,1
912,0,0,0,0,1,0,0
70,1,0,0,0,0,0,0
100,0,0,0,0,0,0,1
250,0,0,0,0,1,0,0
431,0,0,0,0,0,0,1
5720,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
972,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1192,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
321,0,0,0,0,1,0,0
280,0,0,0,0,0,1,0
360,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
371,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
100,0,0,0,0,0,1,0
682,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
4388,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
190,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
200,0,0,0,1,0,0,0
932,0,0,0,0,1,0,0
120,0,0,0,0,0,1,0
70,1,0,0,0,0,0,0
1493,0,0,0,0,0,0,1
1313,0,0,0,0,1,0,0
110,1,0,0,0,0,0,0
451,0,0,0,0,0,0,1
100,0,0,0,1,0,0,0
1663,0,0,0,0,0,0,1
