duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
791,0,0,0,0,1,0,0
331,0,0,0,0,0,0,1
621,0,0,0,0,0,1,0
231,0,0,0,0,0,0,1
972,0,0,0,0,0,1,0
181,0,0,0,0,1,0,0
661,0,0,0,0,0,1,0
972,0,0,0,0,1,0,0
251,0,0,0,0,0,0,1
551,0,0,0,0,0,1,0
381,0,0,0,0,1,0,0
240,0,0,0,0,0,1,0
140,0,0,0,0,1,0,0
400,0,0,0,0,0,1,0
241,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
201,0,0,0,0,1,0,0
210,0,0,0,0,0,1,0
461,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
51,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
111,0,0,0,0,0,0,1
