duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
30,0,0,0,0,0,0,1
1412,0,0,0,0,1,0,0
71,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
341,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
471,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
471,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
711,0,0,0,0,1,0,0
391,0,0,0,0,0,0,1
271,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
891,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
351,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
1292,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
281,0,0,0,0,1,0,0
230,0,0,0,0,0,1,0
191,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
952,0,0,0,0,1,0,0
