duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
331,0,0,0,0,0,1,0
180,0,0,0,0,1,0,0
1463,0,0,0,0,0,1,0
621,0,1,0,0,0,0,0
4008,0,0,0,0,0,1,0
641,0,0,0,0,1,0,0
1563,0,0,0,0,0,1,0
651,0,0,0,0,1,0,0
261,0,0,0,0,0,0,1
781,0,0,0,0,0,1,0
101,0,0,0,0,0,0,1
2464,0,1,0,0,0,0,0
601,0,0,0,0,0,0,1
1873,0,1,0,0,0,0,0
741,0,0,0,0,0,1,0
1112,0,1,0,0,0,0,0
1733,1,0,0,0,0,0,0
1042,0,0,0,0,0,0,1
281,0,0,1,0,0,0,0
120,0,1,0,0,0,0,0
1012,0,0,0,0,0,1,0
841,0,1,0,0,0,0,0
231,0,0,0,0,0,0,1
391,0,0,0,1,0,0,0
721,0,0,0,0,0,0,1
251,0,1,0,0,0,0,0
410,0,0,0,0,0,1,0
240,0,0,0,0,1,0,0
3687,0,1,0,0,0,0,0
