duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
752,1,0,0,0,0,0,0
390,0,1,0,0,0,0,0
541,1,0,0,0,0,0,0
190,0,1,0,0,0,0,0
471,0,0,0,1,0,0,0
471,1,0,0,0,0,0,0
350,0,1,0,0,0,0,0
290,0,0,0,0,0,1,0
1092,0,1,0,0,0,0,0
451,0,0,0,0,0,1,0
181,0,1,0,0,0,0,0
240,1,0,0,0,0,0,0
221,0,0,0,1,0,0,0
260,1,0,0,0,0,0,0
390,0,0,0,1,0,0,0
581,1,0,0,0,0,0,0
410,0,0,0,0,0,0,1
400,1,0,0,0,0,0,0
682,0,0,0,1,0,0,0
410,1,0,0,0,0,0,0
1622,0,0,0,1,0,0,0
320,1,0,0,0,0,0,0
171,0,0,0,0,0,1,0
731,0,1,0,0,0,0,0
862,0,0,0,0,0,1,0
110,0,0,0,0,0,0,1
1182,0,0,0,0,0,1,0
350,0,1,0,0,0,0,0
441,1,0,0,0,0,0,0
531,0,0,0,1,0,0,0
1693,1,0,0,0,0,0,0
201,0,1,0,0,0,0,0
260,1,0,0,0,0,0,0
381,0,1,0,0,0,0,0
481,1,0,0,0,0,0,0
341,0,0,0,0,0,1,0
1222,1,0,0,0,0,0,0
551,0,0,0,1,0,0,0
270,1,0,0,0,0,0,0
501,0,1,0,0,0,0,0
291,0,0,0,1,0,0,0
420,0,1,0,0,0,0,0
141,1,0,0,0,0,0,0
461,0,0,0,1,0,0,0
280,1,0,0,0,0,0,0
892,0,0,0,0,0,1,0
241,0,0,0,0,0,0,1
2454,0,1,0,0,0,0,0
291,0,0,0,0,0,1,0
160,0,0,0,0,0,0,1
