duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
451,0,1,0,0,0,0,0
391,0,0,0,0,1,0,0
872,0,1,0,0,0,0,0
811,0,0,0,0,1,0,0
891,0,1,0,0,0,0,0
1042,0,0,0,0,0,1,0
1052,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
350,0,0,0,0,1,0,0
1533,0,1,0,0,0,0,0
1002,0,0,0,0,1,0,0
431,0,1,0,0,0,0,0
421,1,0,0,0,0,0,0
1773,0,1,0,0,0,0,0
80,0,0,0,0,0,0,1
180,0,0,0,1,0,0,0
1303,0,0,0,0,0,0,1
270,0,1,0,0,0,0,0
510,0,0,0,0,1,0,0
751,0,1,0,0,0,0,0
2525,0,0,0,0,1,0,0
290,0,0,0,0,0,1,0
361,0,1,0,0,0,0,0
281,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
