duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
170,0,0,0,0,0,1,0
91,0,0,0,0,0,0,1
2284,0,0,0,0,0,1,0
230,0,0,0,0,1,0,0
460,0,0,0,0,0,1,0
131,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
431,0,0,0,0,0,1,0
341,0,0,0,0,1,0,0
912,0,0,0,0,0,1,0
70,0,0,0,0,1,0,0
140,0,0,0,0,0,1,0
441,0,0,0,0,1,0,0
1002,0,0,0,0,0,1,0
270,0,0,0,0,1,0,0
1383,0,0,0,0,0,1,0
431,0,0,0,0,1,0,0
611,0,0,0,0,0,1,0
360,0,0,0,0,1,0,0
982,0,0,0,0,0,1,0
481,0,0,0,0,1,0,0
541,0,0,0,0,0,1,0
61,0,0,0,0,0,0,1
341,0,0,0,0,1,0,0
