duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
180,0,0,0,0,0,1,0
170,0,0,0,0,1,0,0
491,0,0,0,0,0,1,0
351,0,0,0,0,1,0,0
230,0,0,0,0,0,1,0
311,0,0,0,0,1,0,0
621,0,0,0,0,0,1,0
160,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
661,0,0,0,0,1,0,0
701,0,0,0,0,0,1,0
221,0,0,0,0,1,0,0
230,0,0,0,0,0,1,0
752,0,0,0,0,1,0,0
300,0,0,0,0,0,1,0
161,0,0,0,0,1,0,0
1943,0,0,0,0,0,1,0
782,0,0,0,0,1,0,0
180,0,0,0,0,0,1,0
50,0,0,0,0,0,0,1
180,0,0,0,0,0,1,0
341,0,0,0,0,1,0,0
181,0,0,0,0,0,0,1
991,0,0,0,0,1,0,0
1382,0,0,0,0,0,1,0
1021,0,0,0,0,1,0,0
