duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1233,0,0,0,0,0,1,0
190,0,0,0,0,0,0,1
431,0,0,0,0,0,1,0
331,0,0,0,0,0,0,1
150,0,0,0,0,0,1,0
140,0,0,0,0,0,0,1
1022,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
61,0,0,0,0,0,1,0
90,0,0,0,0,0,0,1
331,0,0,0,0,1,0,0
911,0,0,0,0,0,1,0
281,0,0,0,0,0,0,1
1072,0,0,0,0,1,0,0
1382,0,0,0,0,0,1,0
241,0,0,0,0,0,0,1
1292,0,0,0,0,0,1,0
131,0,0,0,0,0,0,1
200,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
120,0,0,0,0,1,0,0
250,0,0,0,0,0,1,0
190,0,0,0,0,0,0,1
692,0,0,0,0,1,0,0
160,0,0,0,0,0,0,1
200,0,0,0,0,1,0,0
4167,0,0,0,0,0,1,0
