duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
140,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
161,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
321,0,0,0,0,0,1,0
561,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
300,0,0,0,0,1,0,0
1703,0,0,0,0,0,0,1
160,0,0,0,0,1,0,0
401,0,0,0,0,0,1,0
401,0,0,0,0,1,0,0
50,0,0,0,0,0,1,0
130,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1403,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
661,0,0,0,0,1,0,0
1542,0,0,0,0,0,1,0
1472,0,0,0,0,1,0,0
140,0,0,0,0,0,0,1
1012,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
481,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
