duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
150,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
230,0,0,0,0,1,0,0
261,0,0,0,0,0,0,1
1212,0,0,0,0,1,0,0
270,0,0,0,0,0,0,1
71,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
220,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
251,0,0,0,0,0,0,1
1112,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
110,0,0,0,0,0,0,1
191,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
200,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
420,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
251,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
191,0,0,0,0,0,0,1
1262,0,0,0,0,1,0,0
731,0,0,0,0,0,0,1
581,0,0,0,0,1,0,0
260,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
71,0,0,0,0,0,0,1
230,0,0,0,0,1,0,0
190,0,0,0,0,0,0,1
1814,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
180,0,0,0,0,1,0,0
70,0,0,0,0,0,1,0
290,0,0,0,0,1,0,0
31,0,0,0,0,0,0,1
470,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
371,0,0,0,0,1,0,0
391,0,0,0,0,0,0,1
