duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
100,0,0,0,0,0,1,0
291,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
271,0,0,0,0,1,0,0
360,0,0,0,0,0,1,0
521,0,0,0,0,1,0,0
120,0,0,0,0,0,1,0
210,0,0,0,0,1,0,0
380,0,0,0,0,0,1,0
321,0,0,0,0,1,0,0
170,0,0,0,0,0,1,0
1041,0,0,0,0,1,0,0
350,0,0,0,0,0,1,0
4007,0,0,0,0,0,0,1
50,1,0,0,0,0,0,0
421,0,0,0,0,0,0,1
1463,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
120,0,0,0,0,1,0,0
241,0,0,0,0,0,0,1
401,0,0,0,0,1,0,0
1602,0,0,0,0,0,0,1
260,0,0,0,0,1,0,0
161,0,0,0,0,0,1,0
160,0,0,0,0,1,0,0
