duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1443,0,0,0,0,0,0,1
1613,0,0,0,0,1,0,0
591,0,0,0,0,0,1,0
992,0,0,0,0,1,0,0
4358,0,0,0,0,0,1,0
1142,0,0,0,0,1,0,0
2685,0,0,0,0,0,1,0
3095,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
4609,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
531,0,0,0,0,1,0,0
541,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
361,0,0,0,0,0,1,0
2865,0,0,0,0,1,0,0
311,0,0,0,0,0,1,0
180,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
261,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
4348,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
2254,0,0,0,0,1,0,0
982,0,0,0,0,0,1,0
381,0,0,0,0,1,0,0
1232,0,0,0,0,0,1,0
381,0,0,0,0,0,0,1
2144,1,0,0,0,0,0,0
1363,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
601,0,1,0,0,0,0,0
1192,1,0,0,0,0,0,0
601,0,0,0,1,0,0,0
451,0,1,0,0,0,0,0
961,0,0,0,0,1,0,0
200,0,1,0,0,0,0,0
1022,1,0,0,0,0,0,0
932,0,0,0,1,0,0,0
1182,0,0,0,0,0,0,1
1002,0,0,1,0,0,0,0
1523,0,1,0,0,0,0,0
371,0,0,0,0,0,1,0
140,1,0,0,0,0,0,0
2014,0,0,0,0,0,0,1
1393,0,0,0,0,1,0,0
501,0,0,0,0,0,1,0
1302,0,0,0,0,1,0,0
5159,0,0,0,0,0,0,1
