duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
511,0,0,0,0,0,1,0
191,0,0,0,0,1,0,0
491,0,0,0,0,0,1,0
210,0,0,0,0,1,0,0
371,0,0,0,0,0,1,0
972,0,0,0,0,0,0,1
2775,0,0,0,0,0,1,0
260,0,0,0,0,0,0,1
711,0,0,0,0,0,1,0
220,0,0,0,0,1,0,0
201,0,0,0,0,0,1,0
601,0,0,0,0,0,0,1
531,0,0,0,0,0,1,0
170,0,0,0,0,0,0,1
120,0,0,0,0,0,1,0
311,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
1433,0,0,0,0,0,1,0
952,0,0,0,0,0,0,1
591,0,0,0,0,0,1,0
170,0,0,0,0,0,0,1
480,0,0,0,0,0,1,0
1242,0,0,0,0,0,0,1
161,0,0,0,0,0,1,0
471,0,0,0,0,0,0,1
2905,0,0,0,0,0,1,0
281,0,0,0,0,0,0,1
