duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
381,0,0,0,0,0,1,0
1603,0,0,0,0,1,0,0
230,0,0,0,0,0,1,0
60,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
822,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1212,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
16039,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
922,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1833,0,0,0,0,1,0,0
321,0,0,0,0,0,0,1
2164,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
8696,0,0,0,0,1,0,0
90,0,0,0,0,0,0,1
1853,0,0,0,0,1,0,0
3857,0,0,0,0,0,1,0
7303,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
411,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
1122,0,0,0,0,1,0,0
621,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
200,0,0,0,0,0,1,0
181,0,0,0,0,0,0,1
80,0,0,0,0,0,1,0
260,0,0,0,0,0,0,1
241,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
1002,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
90,0,0,0,0,1,0,0
290,0,0,0,0,0,1,0
1002,0,0,0,0,1,0,0
191,0,0,0,0,0,0,1
621,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1443,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
391,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
1282,0,0,0,0,1,0,0
200,0,0,0,0,0,0,1
80,0,0,0,0,0,1,0
340,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
982,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
962,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
3296,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
871,0,0,0,0,0,1,0
81,0,0,0,0,0,0,1
240,0,0,0,0,1,0,0
231,0,0,0,0,0,1,0
5730,0,0,0,0,1,0,0
1573,0,0,0,0,0,1,0
