duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
254,0,0,1,0,0,0,0
80,0,1,0,0,0,0,0
190,0,0,0,0,0,0,1
4428,0,0,0,0,1,0,0
752,0,0,0,0,0,1,0
4298,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1092,0,0,0,0,1,0,0
270,0,0,0,0,0,1,0
501,0,0,0,0,0,0,1
1122,0,0,0,0,1,0,0
511,0,0,1,0,0,0,0
270,0,1,0,0,0,0,0
101,1,0,0,0,0,0,0
20,0,0,0,0,0,0,1
120,1,0,0,0,0,0,0
90,0,0,0,0,0,0,1
1052,0,0,0,0,1,0,0
511,0,0,0,0,0,1,0
2634,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
61,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
400,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
320,0,0,0,0,0,0,1
101,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
200,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
141,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
51,0,0,0,0,0,0,1
260,0,0,0,0,1,0,0
1243,0,0,0,0,0,0,1
250,0,0,0,0,0,1,0
2003,0,0,0,1,0,0,0
341,0,0,0,0,0,0,1
752,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
290,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
2164,0,0,0,0,1,0,0
140,1,0,0,0,0,0,0
40,0,0,0,0,0,0,1
290,1,0,0,0,0,0,0
20,0,0,0,0,0,0,1
100,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1
61,1,0,0,0,0,0,0
240,0,0,0,0,0,0,1
80,1,0,0,0,0,0,0
230,0,0,0,0,0,0,1
290,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0
201,1,0,0,0,0,0,0
110,0,0,0,0,0,0,1
150,1,0,0,0,0,0,0
120,0,0,0,0,0,0,1
50,0,1,0,0,0,0,0
50,0,0,0,0,0,0,1
1623,0,0,0,0,1,0,0
321,0,1,0,0,0,0,0
40,0,0,0,0,0,0,1
1353,0,0,0,0,1,0,0
140,0,0,0,0,0,0,1
1443,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
351,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
331,0,0,0,0,1,0,0
821,0,0,0,0,0,0,1
1463,0,0,0,0,0,1,0
931,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
70,0,0,0,1,0,0,0
130,0,0,0,0,0,0,1
671,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
90,0,0,0,1,0,0,0
150,0,0,0,0,0,1,0
361,0,0,0,0,1,0,0
1693,0,0,0,0,0,0,1
451,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
151,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
441,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
361,0,0,0,0,0,0,1
130,0,1,0,0,0,0,0
291,0,0,0,0,0,0,1
120,1,0,0,0,0,0,0
1263,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
141,1,0,0,0,0,0,0
511,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
220,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
541,0,0,0,0,1,0,0
121,0,0,0,0,0,0,1
3426,0,0,0,0,1,0,0
