duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
511,0,0,0,0,0,1,0
281,0,0,0,0,0,0,1
1012,0,0,0,0,1,0,0
200,0,0,0,0,0,1,0
581,0,0,0,0,1,0,0
130,1,0,0,0,0,0,0
1002,0,0,0,0,0,1,0
371,0,0,0,0,0,0,1
2575,1,0,0,0,0,0,0
611,0,0,0,0,0,0,1
772,0,0,0,0,0,1,0
1603,0,0,0,0,1,0,0
140,0,0,0,0,0,0,1
792,1,0,0,0,0,0,0
4358,0,0,0,0,0,0,1
321,0,0,0,0,0,1,0
571,0,0,0,0,0,0,1
732,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
872,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
912,0,0,0,0,1,0,0
711,0,0,0,0,0,0,1
1673,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
80,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
942,0,0,0,0,0,1,0
521,0,0,0,0,1,0,0
802,0,0,0,0,0,1,0
330,0,0,0,0,1,0,0
702,0,0,0,0,0,1,0
821,0,0,0,0,0,0,1
752,0,0,0,0,0,1,0
70,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
1472,0,0,0,0,0,0,1
411,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
161,0,0,0,0,0,1,0
381,0,0,0,0,1,0,0
861,0,0,0,0,0,1,0
2405,0,0,0,0,0,0,1
