duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
200,0,0,0,0,0,0,1
201,0,0,1,0,0,0,0
20,0,0,0,0,0,0,1
872,0,0,0,0,0,1,0
171,0,0,0,0,0,0,1
150,0,0,0,1,0,0,0
741,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
140,1,0,0,0,0,0,0
260,0,0,0,0,0,0,1
231,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
50,0,1,0,0,0,0,0
171,0,0,0,0,0,0,1
170,0,1,0,0,0,0,0
181,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
280,0,0,0,0,1,0,0
1032,0,0,0,0,0,1,0
1192,0,0,0,0,1,0,0
150,0,1,0,0,0,0,0
781,0,0,0,0,0,0,1
210,0,0,0,0,1,0,0
431,0,0,0,0,0,1,0
221,0,0,0,0,0,0,1
330,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
701,0,0,0,0,1,0,0
240,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
1754,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
350,0,0,0,0,0,1,0
190,1,0,0,0,0,0,0
220,0,0,0,0,0,0,1
171,0,1,0,0,0,0,0
140,0,0,0,0,0,0,1
802,0,0,0,0,0,1,0
50,0,0,0,0,0,0,1
721,0,0,0,0,0,1,0
1984,0,0,0,0,1,0,0
511,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
611,0,0,0,0,0,1,0
120,0,0,0,0,0,0,1
281,1,0,0,0,0,0,0
671,0,0,0,0,0,1,0
551,0,0,0,0,0,0,1
691,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
1032,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
842,0,0,0,0,0,1,0
671,0,0,0,0,0,0,1
161,0,0,0,0,0,1,0
651,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
180,0,0,0,0,0,1,0
281,0,0,0,0,1,0,0
611,0,0,0,0,0,0,1
271,0,1,0,0,0,0,0
721,0,0,0,0,0,1,0
221,0,1,0,0,0,0,0
831,0,0,0,0,0,0,1
