duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
351,0,0,0,0,0,1,0
521,0,0,0,0,1,0,0
1022,0,0,0,0,0,0,1
571,0,0,0,0,0,1,0
591,0,0,0,0,1,0,0
421,0,0,0,0,0,0,1
872,0,0,0,0,1,0,0
120,0,0,0,0,0,1,0
831,0,0,0,0,1,0,0
281,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
2054,0,0,0,0,0,1,0
10919,0,0,0,0,1,0,0
100,0,0,0,0,0,0,1
3326,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
852,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
791,0,0,0,0,1,0,0
170,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
5169,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
220,0,0,0,0,0,1,0
2986,0,0,0,0,1,0,0
