duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
321,0,0,0,0,0,1,0
651,0,0,0,0,1,0,0
241,0,0,0,0,0,1,0
140,0,0,0,0,1,0,0
1052,0,1,0,0,0,0,0
191,1,0,0,0,0,0,0
110,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
3977,0,1,0,0,0,0,0
591,0,0,0,0,1,0,0
340,0,0,0,0,0,0,1
321,0,0,0,0,0,1,0
231,0,0,0,0,1,0,0
230,0,0,0,0,0,1,0
150,0,0,0,0,0,0,1
61,0,0,0,0,0,1,0
61,0,0,0,0,0,0,1
2294,0,0,0,0,0,1,0
210,0,0,0,0,0,0,1
441,0,0,0,0,0,1,0
471,0,1,0,0,0,0,0
1713,0,0,0,0,1,0,0
321,0,0,0,0,0,1,0
741,0,0,0,0,0,0,1
231,0,0,0,0,1,0,0
451,0,0,0,0,0,1,0
1392,0,0,0,0,1,0,0
1192,0,0,0,0,0,1,0
771,0,0,0,0,0,0,1
451,0,0,0,0,0,1,0
621,0,0,0,0,1,0,0
281,0,0,0,0,0,1,0
1362,0,0,0,0,0,0,1
1142,0,0,0,0,0,1,0
270,0,1,0,0,0,0,0
1543,0,0,0,0,1,0,0
451,0,1,0,0,0,0,0
902,0,0,0,0,1,0,0
71,0,0,0,0,0,1,0
381,0,0,0,0,0,0,1
250,0,0,0,0,1,0,0
241,0,0,0,0,0,1,0
501,0,0,0,0,0,0,1
310,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1252,0,0,0,0,0,1,0
531,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
231,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
491,0,1,0,0,0,0,0
581,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
460,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
