duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1042,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
120,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
1743,0,0,0,0,1,0,0
1062,0,0,0,0,0,0,1
330,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
2775,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
421,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
631,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1853,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
1713,0,0,0,0,1,0,0
2174,0,0,0,0,0,0,1
240,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
4919,0,0,0,0,1,0,0
932,0,0,0,0,0,0,1
1152,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
842,0,0,0,0,1,0,0
842,0,0,0,0,0,0,1
