duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1142,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
151,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
631,0,0,0,0,1,0,0
791,0,0,0,0,0,1,0
131,0,0,0,0,1,0,0
300,0,0,0,0,0,1,0
982,0,0,0,0,1,0,0
251,0,0,0,0,0,0,1
291,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
61,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
160,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
5530,0,0,0,0,0,1,0
90,0,0,0,0,0,0,1
501,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
411,0,0,0,0,1,0,0
521,0,0,0,0,0,0,1
661,0,0,0,0,0,1,0
2936,0,0,0,0,0,0,1
451,0,0,0,0,0,1,0
311,0,0,0,0,1,0,0
60,0,0,0,0,0,0,1
240,0,0,0,0,0,1,0
60,0,0,0,0,0,0,1
240,0,0,0,0,0,1,0
100,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
140,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
161,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
321,0,0,0,0,0,1,0
561,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
300,0,0,0,0,1,0,0
