duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
130,0,0,0,0,0,0,1
90,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
1233,0,0,0,0,1,0,0
31,0,0,0,0,0,0,1
871,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
2114,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
1473,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
781,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
291,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
110,0,0,0,0,0,0,1
431,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1513,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
792,0,0,0,0,1,0,0
270,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
191,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
190,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
391,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
150,0,0,0,0,1,0,0
151,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
310,0,0,0,0,1,0,0
501,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
80,0,0,0,0,0,0,1
832,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0
150,0,0,0,0,0,0,1
311,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
751,0,0,0,0,1,0,0
111,0,0,0,0,0,0,1
471,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
190,0,0,0,0,0,0,1
151,0,0,0,0,0,1,0
70,0,0,0,0,0,0,1
511,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1272,0,0,0,0,1,0,0
221,0,0,0,0,0,0,1
80,0,0,0,0,0,1,0
2304,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
391,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
992,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
802,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
110,0,1,0,0,0,0,0
100,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
210,0,0,0,0,0,0,1
