duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
3306,0,0,0,0,0,0,1
231,0,0,0,0,0,1,0
1292,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
501,0,0,0,0,1,0,0
2154,0,0,0,0,0,0,1
3296,0,0,0,0,1,0,0
121,0,0,0,0,0,1,0
140,0,1,0,0,0,0,0
521,0,0,1,0,0,0,0
120,0,1,0,0,0,0,0
3457,0,0,0,0,0,0,1
420,0,0,0,0,1,0,0
200,0,0,0,0,0,0,1
1293,0,0,0,0,1,0,0
2174,0,0,0,0,0,1,0
140,0,0,0,0,0,0,1
331,0,0,0,0,0,1,0
2294,0,0,0,0,1,0,0
631,0,0,0,0,0,1,0
911,0,0,0,0,1,0,0
400,0,0,0,0,0,1,0
2725,0,0,0,0,1,0,0
