duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1472,0,0,0,0,0,0,1
411,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
161,0,0,0,0,0,1,0
381,0,0,0,0,1,0,0
861,0,0,0,0,0,1,0
2405,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
1122,0,0,0,0,0,1,0
1162,0,0,0,0,1,0,0
2896,0,0,0,0,0,1,0
601,0,0,0,0,1,0,0
2534,0,0,0,0,0,1,0
1352,0,0,0,0,1,0,0
451,0,0,0,0,0,1,0
782,0,0,0,1,0,0,0
781,1,0,0,0,0,0,0
1283,0,0,0,0,1,0,0
190,0,0,0,0,0,1,0
661,0,0,0,0,1,0,0
1253,0,0,0,0,0,1,0
341,0,0,0,0,0,0,1
1774,0,0,0,0,0,1,0
310,1,0,0,0,0,0,0
310,0,0,0,0,0,0,1
331,0,0,0,0,0,1,0
200,1,0,0,0,0,0,0
1453,0,0,0,0,0,0,1
541,0,0,0,0,0,1,0
931,1,0,0,0,0,0,0
