duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
3025,0,1,0,0,0,0,0
421,0,0,0,0,0,1,0
632,1,0,0,0,0,0,0
681,0,0,0,0,0,1,0
421,0,1,0,0,0,0,0
982,0,0,0,0,0,0,1
471,0,0,1,0,0,0,0
551,0,0,0,0,0,0,1
1052,0,0,0,0,0,1,0
1082,0,1,0,0,0,0,0
1283,0,0,0,0,0,0,1
430,0,1,0,0,0,0,0
1643,0,0,0,0,0,0,1
681,1,0,0,0,0,0,0
671,0,0,0,0,0,0,1
341,0,1,0,0,0,0,0
591,0,0,0,0,0,1,0
200,0,0,0,0,0,0,1
1643,0,0,1,0,0,0,0
1082,0,0,0,0,0,0,1
862,0,0,1,0,0,0,0
741,0,1,0,0,0,0,0
2465,0,0,0,0,0,0,1
491,0,0,0,0,0,1,0
741,1,0,0,0,0,0,0
461,0,0,0,0,0,0,1
1002,1,0,0,0,0,0,0
682,0,0,0,0,0,1,0
1533,1,0,0,0,0,0,0
70,0,1,0,0,0,0,0
