duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
922,0,0,0,1,0,0,0
701,1,0,0,0,0,0,0
822,0,0,0,1,0,0,0
290,0,0,0,0,1,0,0
722,0,0,0,0,0,0,1
310,0,0,0,0,0,1,0
180,0,0,0,0,1,0,0
411,0,0,0,0,0,1,0
120,0,0,0,0,0,0,1
1062,1,0,0,0,0,0,0
822,0,0,0,1,0,0,0
2104,0,0,0,0,0,1,0
291,1,0,0,0,0,0,0
430,0,0,0,1,0,0,0
611,0,0,0,0,0,1,0
591,0,0,0,0,0,0,1
261,0,0,0,0,0,1,0
350,0,0,0,0,1,0,0
1011,0,0,0,0,0,1,0
811,1,0,0,0,0,0,0
401,0,0,0,0,0,1,0
160,0,0,1,0,0,0,0
361,0,0,0,0,0,0,1
1142,0,0,0,0,0,1,0
340,1,0,0,0,0,0,0
531,0,0,0,0,0,1,0
141,1,0,0,0,0,0,0
491,0,0,0,0,0,0,1
531,0,0,0,0,0,1,0
902,0,0,0,1,0,0,0
2635,0,0,0,0,0,1,0
651,0,0,0,0,0,0,1
1182,0,0,0,0,0,1,0
761,1,0,0,0,0,0,0
521,0,0,0,1,0,0,0
722,0,0,0,0,0,1,0
501,0,0,0,0,0,0,1
1563,0,0,0,0,0,1,0
