duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
1082,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
621,0,0,0,0,1,0,0
10,0,0,0,0,0,0,1
1803,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
711,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
1243,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
60,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
9848,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
4769,0,0,0,0,1,0,0
180,0,0,0,0,0,0,1
531,0,0,0,0,1,0,0
131,0,0,0,0,0,0,1
110,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
2905,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
642,0,0,0,0,1,0,0
70,0,0,0,0,0,0,1
130,0,0,0,0,1,0,0
531,0,0,0,0,0,0,1
100,0,0,0,0,1,0,0
390,0,0,0,0,0,0,1
170,0,1,0,0,0,0,0
40,0,0,0,0,0,0,1
80,0,1,0,0,0,0,0
511,0,0,0,0,0,0,1
100,0,1,0,0,0,0,0
191,0,0,0,0,0,0,1
150,0,1,0,0,0,0,0
