duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
401,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
141,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1
50,0,0,0,0,1,0,0
841,0,0,0,0,0,0,1
260,0,0,0,0,0,1,0
912,0,0,0,0,1,0,0
801,0,0,0,0,0,1,0
3146,0,1,0,0,0,0,0
1523,0,0,0,0,0,1,0
832,0,1,0,0,0,0,0
3757,0,0,0,0,0,0,1
300,0,0,0,0,0,1,0
651,0,0,0,1,0,0,0
1513,0,0,0,0,0,0,1
611,0,0,0,0,0,1,0
5600,0,0,0,0,0,0,1
461,0,0,0,0,1,0,0
1101,0,1,0,0,0,0,0
320,0,0,0,0,1,0,0
1052,0,1,0,0,0,0,0
0,0,0,0,0,0,0,1
2064,0,1,0,0,0,0,0
812,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
681,0,0,0,0,1,0,0
231,0,0,0,0,0,1,0
