duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
401,0,0,0,0,0,1,0
120,1,0,0,0,0,0,0
220,0,0,0,0,0,0,1
140,0,0,0,1,0,0,0
451,0,0,0,0,0,0,1
1803,0,0,0,0,0,1,0
70,0,0,0,0,0,0,1
80,0,1,0,0,0,0,0
60,0,0,0,0,0,0,1
7093,0,1,0,0,0,0,0
551,0,0,0,0,1,0,0
1302,0,0,0,0,0,0,1
1423,0,0,0,0,0,1,0
1483,0,1,0,0,0,0,0
441,0,0,0,0,0,1,0
982,0,0,0,0,1,0,0
762,0,0,0,0,0,0,1
972,0,0,0,0,1,0,0
761,0,0,0,0,0,1,0
651,0,1,0,0,0,0,0
3827,0,0,0,0,0,0,1
170,0,0,0,0,1,0,0
631,0,0,0,0,0,1,0
311,0,0,0,0,0,0,1
160,0,0,0,1,0,0,0
