duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
3265,0,0,0,0,0,1,0
1553,0,1,0,0,0,0,0
481,0,0,0,0,0,1,0
842,0,0,1,0,0,0,0
4147,0,1,0,0,0,0,0
631,0,0,0,0,0,1,0
912,0,0,1,0,0,0,0
1202,0,0,0,0,0,1,0
1343,0,0,1,0,0,0,0
411,0,0,0,0,0,1,0
301,0,0,0,0,1,0,0
170,0,0,0,0,0,0,1
581,0,0,1,0,0,0,0
2434,0,0,0,1,0,0,0
782,0,0,1,0,0,0,0
681,0,0,0,0,0,0,1
1393,0,0,0,0,1,0,0
40,0,0,0,0,0,0,1
551,0,0,0,0,1,0,0
1082,0,0,0,0,0,1,0
491,0,0,0,0,1,0,0
961,0,0,0,0,0,1,0
231,0,0,0,0,1,0,0
501,0,0,0,0,0,1,0
501,0,0,0,0,1,0,0
501,0,0,0,0,0,1,0
1313,0,0,0,0,1,0,0
