duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
882,0,0,0,0,1,0,0
50,0,0,0,0,0,0,1
110,0,0,0,1,0,0,0
2304,0,0,0,0,0,0,1
591,0,0,0,1,0,0,0
101,0,0,0,0,0,0,1
2114,0,0,0,0,1,0,0
271,0,0,0,0,0,0,1
561,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
1763,0,0,0,0,1,0,0
70,0,0,0,0,0,1,0
30,0,0,0,0,0,0,1
331,0,0,0,0,1,0,0
50,0,0,0,1,0,0,0
121,0,0,0,0,0,0,1
100,0,1,0,0,0,0,0
441,0,0,0,1,0,0,0
1032,0,0,0,0,1,0,0
70,1,0,0,0,0,0,0
301,0,0,0,0,0,0,1
461,0,0,0,0,1,0,0
230,0,0,0,1,0,0,0
1002,0,0,0,0,0,0,1
491,0,0,0,0,0,1,0
731,0,0,0,0,1,0,0
251,0,0,0,0,0,1,0
10,0,0,0,0,0,0,1
331,0,0,0,0,0,1,0
150,0,0,0,0,0,0,1
70,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
571,0,0,0,0,1,0,0
1032,0,0,0,0,0,0,1
120,0,0,0,0,1,0,0
20,0,0,0,0,0,0,1
881,0,0,0,0,1,0,0
101,0,0,0,0,0,0,1
3226,0,0,0,0,1,0,0
30,0,0,0,0,0,0,1
2575,0,0,0,0,1,0,0
240,0,0,0,0,0,1,0
692,0,0,0,0,1,0,0
120,0,0,0,0,0,0,1
70,0,0,0,1,0,0,0
291,0,0,0,0,0,0,1
