duration,dwell_alt,dwell_att,dwell_spd,dwell_vsp,dwell_otw,dwell_nos,dwell_oth
450,0,1,0,0,0,0,0
2434,0,0,0,0,0,1,0
191,0,0,0,0,1,0,0
2995,0,0,0,0,0,1,0
511,0,1,0,0,0,0,0
181,0,0,0,0,0,0,1
1533,0,0,0,0,0,1,0
311,0,0,0,0,1,0,0
541,0,0,0,0,0,1,0
180,0,0,0,0,1,0,0
501,0,0,0,0,0,1,0
361,0,0,0,0,1,0,0
3476,0,0,0,0,0,1,0
180,0,1,0,0,0,0,0
481,0,0,0,0,0,0,1
471,0,0,0,1,0,0,0
1112,0,0,0,0,0,1,0
381,0,1,0,0,0,0,0
160,0,0,1,0,0,0,0
832,0,1,0,0,0,0,0
441,0,0,0,0,0,1,0
1964,0,1,0,0,0,0,0
741,0,0,0,0,0,1,0
1042,0,1,0,0,0,0,0
1503,0,0,0,0,0,1,0
9197,0,1,0,0,0,0,0
